vehicle_x,vehicle_y,vehicle_z
30.6272,-0.31447,0.00850224
30.6747,-0.295702,0.00850083
30.7221,-0.276916,0.00852559
30.7695,-0.258113,0.00855704
30.8169,-0.239292,0.00855235
30.8485,-0.226735,0.00853268
30.8959,-0.207886,0.00850961
30.9432,-0.189021,0.00851092
30.9937,-0.168883,0.00854671
31.0442,-0.148743,0.00855759
31.0915,-0.129809,0.00854288
31.1389,-0.110872,0.0085068
31.1862,-0.0919341,0.00849857
31.2336,-0.0729961,0.00852142
31.2809,-0.0540563,0.00855762
31.3283,-0.0351132,0.0085575
31.3756,-0.016167,0.00852498
31.423,0.00278062,0.00851465
31.4735,0.0230175,0.00853383
31.5255,0.0438111,0.00855771
31.5728,0.0627637,0.00853545
31.6044,0.075392,0.00851302
31.6518,0.0943244,0.00850067
31.6991,0.113245,0.00852122
31.7465,0.132155,0.00854813
31.7938,0.151059,0.00855472
31.8412,0.169954,0.00853359
31.8886,0.188842,0.00851423
31.936,0.207719,0.00852089
31.9866,0.227866,0.00855469
32.0386,0.248548,0.00855768
32.086,0.267379,0.00854843
32.1334,0.28618,0.00850129
32.1808,0.304949,0.00849511
32.2282,0.32369,0.00852405
32.2757,0.342406,0.00855764
32.3231,0.361101,0.00855758
32.3548,0.373552,0.00854345
32.4022,0.392209,0.00851785
32.4497,0.41084,0.00850384
32.5004,0.430699,0.00853844
32.5524,0.451021,0.00855781
32.6,0.469526,0.00855579
32.6475,0.487987,0.00850128
32.6951,0.506406,0.00849402
32.7426,0.524785,0.00851432
32.7902,0.543129,0.00855532
32.8378,0.561441,0.00855761
32.8854,0.57972,0.00853916
32.9331,0.597963,0.00851472
32.984,0.617397,0.00852901
33.0376,0.637803,0.00855784
33.0853,0.655881,0.00853034
33.1171,0.667895,0.00851257
33.1648,0.685862,0.00849409
33.2126,0.70377,0.00852386
33.2603,0.721624,0.0085528
33.3081,0.739429,0.00855249
33.3559,0.757187,0.00853583
33.4038,0.774895,0.00850987
33.4516,0.792546,0.00851448
33.5027,0.81132,0.00855427
33.5563,0.830872,0.00855784
33.6043,0.848258,0.00855698
33.6522,0.865569,0.00850204
33.7002,0.882811,0.00848131
33.7483,0.899987,0.00851237
33.7963,0.917105,0.00855572
33.8444,0.934167,0.00855771
33.8924,0.951173,0.00854521
33.9245,0.962477,0.00852062
33.9759,0.980514,0.00852585
34.0306,0.9996,0.00855266
34.0788,1.01631,0.00852713
34.1271,1.0329,0.00850441
34.1753,1.04939,0.00851854
34.2236,1.06579,0.00853613
34.2719,1.0821,0.00855111
34.3203,1.09834,0.00853774
34.3687,1.1145,0.00851929
34.4171,1.13057,0.00851935
34.4688,1.14764,0.00854203
34.5239,1.16568,0.00855786
34.5724,1.18145,0.00854551
34.621,1.19708,0.00850261
34.6696,1.21259,0.00849348
34.702,1.22287,0.00850416
34.7506,1.23821,0.00855268
34.7993,1.25344,0.00855777
34.848,1.26859,0.00854318
34.8967,1.28364,0.00851863
34.9455,1.29858,0.00850772
34.9976,1.31441,0.0085447
35.0531,1.33112,0.00855806
35.102,1.3457,0.00855707
35.151,1.36014,0.00850934
35.1999,1.37444,0.00848697
35.2489,1.38862,0.00850387
35.2979,1.40268,0.00855374
35.347,1.41663,0.00855778
35.3961,1.43047,0.00855125
35.4288,1.43963,0.00852329
35.4791,1.45355,0.0085054
35.5317,1.46797,0.00853387
35.5809,1.4813,0.00852679
35.6302,1.49447,0.00852984
35.6795,1.50749,0.00853025
35.7289,1.52038,0.00853383
35.7783,1.53314,0.00853231
35.8277,1.54578,0.00853053
35.8771,1.5583,0.00853231
35.9266,1.57068,0.00852883
35.9795,1.58377,0.00855413
36.0359,1.59754,0.00855763
36.0855,1.60951,0.00852667
36.1351,1.62128,0.0084905
36.1848,1.63287,0.0084988
36.2345,1.6443,0.0085372
36.2677,1.65184,0.00855807
36.3174,1.66301,0.00855754
36.3672,1.67404,0.00853311
36.4171,1.68492,0.00850714
36.4704,1.69636,0.0085321
36.5271,1.70838,0.00855799
36.5771,1.71878,0.00854291
36.6271,1.72897,0.00850779
36.6771,1.73896,0.00849009
36.7272,1.74878,0.00852384
36.7773,1.75843,0.00855634
36.8274,1.76792,0.00855754
36.8775,1.77725,0.00853234
36.9277,1.78641,0.00851106
36.9814,1.796,0.00853119
37.0385,1.80603,0.00855795
37.0721,1.81182,0.0085572
37.1224,1.82032,0.00851158
37.1727,1.82861,0.00848759
37.2231,1.83671,0.0085093
37.2735,1.84462,0.00855143
37.3239,1.85237,0.00855773
37.3743,1.85994,0.00854297
37.4248,1.86734,0.00851319
37.4788,1.87502,0.00853135
37.5363,1.88303,0.00855787
37.5869,1.88988,0.00853148
37.6375,1.8965,0.00849978
37.6881,1.90289,0.00850553
37.7387,1.90909,0.00853189
37.7893,1.91509,0.00855706
37.8231,1.91899,0.0085538
37.8738,1.92469,0.00852663
37.9245,1.93019,0.00850993
37.9788,1.93583,0.00853987
38.0365,1.94165,0.0085579
38.0874,1.94658,0.00854299
38.1382,1.95126,0.00850134
38.189,1.95571,0.0084908
38.2398,1.95995,0.00853095
38.2906,1.964,0.00855795
38.3415,1.96785,0.00855752
38.3924,1.97151,0.00852446
38.4433,1.97495,0.00850405
38.4977,1.97837,0.00853755
38.5557,1.98181,0.00855795
38.6067,1.98464,0.00854218
38.6406,1.9864,0.00851293
38.6916,1.98885,0.00849391
38.7425,1.99108,0.00851143
38.7935,1.99312,0.00855024
38.8445,1.99496,0.0085577
38.8955,1.99661,0.00853974
38.9464,1.99803,0.00851078
39.001,1.99928,0.00852846
39.059,2.00042,0.00855788
39.1101,2.00123,0.00852926
39.1611,2.00179,0.00850129
39.2121,2.00214,0.00850028
39.2631,2.00227,0.00853393
39.3141,2.00219,0.0085578
39.3651,2.00192,0.00854362
39.4161,2.00144,0.00852132
39.4513,2.00097,0.0085219
39.5059,2.00009,0.00853113
39.5569,1.99905,0.00853107
39.6079,1.99774,0.00852476
39.6589,1.9962,0.00852903
39.7099,1.99446,0.00853184
39.7608,1.99251,0.00853544
39.8118,1.99038,0.00853172
39.8628,1.98806,0.00852921
39.9137,1.98556,0.00852588
39.9682,1.98264,0.00855223
40.0262,1.97934,0.00855769
40.0771,1.97624,0.00853245
40.128,1.97289,0.00848697
40.1789,1.96931,0.00848903
40.2298,1.96551,0.00853774
40.2637,1.96287,0.008558
40.3145,1.95875,0.00855763
40.3654,1.95444,0.00853653
40.4162,1.94992,0.00850841
40.4705,1.94485,0.00852742
40.5283,1.93925,0.00855795
40.5791,1.93414,0.00853864
40.6298,1.92879,0.0084986
40.6805,1.92321,0.00849614
40.7312,1.91744,0.0085281
40.7819,1.91147,0.00855721
40.8325,1.90532,0.00854859
40.8831,1.89899,0.00852884
40.9337,1.89246,0.00851494
40.9878,1.88523,0.00854178
41.0453,1.87733,0.00855795
41.079,1.87259,0.00855719
41.1295,1.86533,0.00852014
41.18,1.85785,0.00848364
41.2304,1.8502,0.00850984
41.2808,1.84237,0.00854969
41.3312,1.83438,0.0085578
41.3815,1.82622,0.00854415
41.4319,1.81788,0.00851585
41.4857,1.80874,0.00852107
41.5429,1.79881,0.00855785
41.5932,1.78989,0.00853211
41.6433,1.78078,0.0085018
41.6935,1.77148,0.00851136
41.7436,1.76202,0.00853733
41.7937,1.7524,0.0085501
41.8438,1.74263,0.00854365
41.8771,1.73603,0.0085259
41.9271,1.72598,0.00851117
41.9806,1.71503,0.00854269
42.0374,1.70318,0.00855791
42.0874,1.69257,0.0085445
42.1372,1.68179,0.00850253
42.1871,1.67085,0.0084923
42.2368,1.65976,0.00852932
42.2866,1.64852,0.00855661
42.3363,1.63715,0.00855754
42.386,1.62563,0.00852695
42.4357,1.61397,0.00850419
42.4887,1.60131,0.00853105
42.5452,1.58763,0.00855799
42.5948,1.57542,0.00854828
42.6442,1.56307,0.00850472
42.6772,1.55476,0.00849621
42.7266,1.54218,0.00850726
42.776,1.52948,0.00854252
42.8254,1.51666,0.00855774
42.8747,1.50372,0.00854195
42.9241,1.49065,0.00851523
42.9767,1.47651,0.00853192
43.0328,1.46126,0.00855788
43.082,1.44769,0.00853251
43.1311,1.43398,0.00849814
43.1802,1.42015,0.00850216
43.2293,1.4062,0.0085353
43.2783,1.39215,0.0085578
43.3273,1.378,0.00854722
43.3763,1.36374,0.00851986
43.4252,1.34937,0.00851242
43.459,1.33939,0.00852082
43.5113,1.32375,0.0085577
43.5601,1.30898,0.00853977
43.6089,1.29408,0.00850994
43.6577,1.27907,0.00851501
43.7064,1.26397,0.00852879
43.7551,1.24877,0.00854172
43.8037,1.23349,0.00854581
43.8524,1.21813,0.00853389
43.901,1.20268,0.00851906
43.9495,1.18713,0.00852462
44.0015,1.17037,0.00855681
44.0567,1.15233,0.00855781
44.1051,1.13631,0.00855045
44.1535,1.12021,0.00849398
44.2019,1.10405,0.00848463
44.2342,1.09323,0.00850481
44.2825,1.07696,0.00855276
44.3308,1.06062,0.00855782
44.3791,1.04422,0.00855728
44.4274,1.02775,0.00851885
44.479,1.01003,0.00851732
44.5338,0.990982,0.00855656
44.582,0.974078,0.00852531
44.6301,0.957118,0.00850581
44.6782,0.940102,0.0085109
44.7263,0.923034,0.00853279
44.7743,0.905919,0.00855308
44.8223,0.888758,0.00854094
44.8703,0.871552,0.00852305
44.9183,0.854299,0.0085174
44.9697,0.835765,0.00854011
45.0071,0.822105,0.00855843
45.0562,0.804066,0.00855712
45.104,0.786381,0.0085159
45.1518,0.768659,0.00848905
45.1996,0.750905,0.00850326
45.2474,0.73312,0.00854696
45.2952,0.715304,0.00855778
45.343,0.697457,0.00854705
45.3908,0.679581,0.00851462
45.4385,0.661674,0.00850589
45.4896,0.642452,0.00854312
45.5439,0.621811,0.00855808
45.5916,0.603531,0.00855707
45.6392,0.58524,0.00851639
45.6868,0.566927,0.00848788
45.7185,0.554711,0.00849645
45.7661,0.536374,0.00853307
45.8137,0.518021,0.00855801
45.8613,0.49965,0.00855743
45.9088,0.481263,0.00853236
45.9597,0.461544,0.00852588
46.0138,0.440375,0.00854901
46.0614,0.421641,0.00851814
46.1088,0.402928,0.00850653
46.1562,0.384219,0.0085148
46.2037,0.365516,0.0085436
46.2511,0.346819,0.00854734
46.2986,0.328125,0.00853544
46.346,0.309437,0.00852267
46.3935,0.290753,0.00851346
46.4409,0.272076,0.00852896
46.4737,0.25918,0.00854797
46.5288,0.237339,0.00855832
46.5774,0.217932,0.00855701
46.6247,0.198977,0.00851603
46.6721,0.18004,0.00847463
46.7194,0.161122,0.00850129
46.7668,0.14222,0.00854725
46.8142,0.123329,0.00855789
46.8616,0.10445,0.00855733
46.9089,0.0855827,0.00852601
46.9597,0.0653728,0.00851843
47.0136,0.0437077,0.00854589
47.061,0.0245763,0.00852879
47.1083,0.00551046,0.00850385
47.1556,-0.0135135,0.00851732
47.2029,-0.0324977,0.00853328
47.2345,-0.0451341,0.0085483
47.2819,-0.0640605,0.00854096
47.3292,-0.082955,0.00852792
47.3766,-0.101817,0.0085183
47.424,-0.120643,0.00852697
47.4748,-0.140788,0.00855518
47.5288,-0.162382,0.00855782
47.5762,-0.181441,0.00855686
47.6235,-0.200418,0.00850157
47.6709,-0.219338,0.00848599
47.7182,-0.238203,0.00852045
47.7656,-0.257017,0.00855729
47.8131,-0.275787,0.00855767
47.8605,-0.294513,0.00854977
47.908,-0.313193,0.0085121
47.9588,-0.333172,0.00852218
47.9959,-0.347859,0.00855679
48.0445,-0.367184,0.00854096
48.092,-0.385985,0.00850974
48.1394,-0.404697,0.00850184
48.1869,-0.423329,0.00852312
48.2344,-0.441891,0.00855115
48.2819,-0.460388,0.00854754
48.3294,-0.478824,0.00852581
48.377,-0.497198,0.00851516
48.4246,-0.515505,0.00851558
48.4756,-0.535067,0.00855233
48.5299,-0.556021,0.00855789
48.5775,-0.574486,0.00855691
48.6251,-0.592827,0.00850697
48.6728,-0.611073,0.00847578
48.7204,-0.62923,0.00850798
48.7522,-0.641288,0.00854714
48.7999,-0.659311,0.00855794
48.8476,-0.677261,0.00855737
48.8954,-0.695135,0.00853037
48.9432,-0.712923,0.00850333
48.9944,-0.731908,0.00852704
49.049,-0.75224,0.00855808
49.0968,-0.770148,0.00855708
49.1446,-0.787911,0.00850681
49.1925,-0.805561,0.00849119
49.2403,-0.823104,0.00851601
49.2883,-0.840546,0.00855583
49.3362,-0.857895,0.00855762
49.3842,-0.87515,0.00853917
49.4322,-0.892301,0.00851431
